Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AMC,BA,BTC-USD,GC=F,MSFT,AMC,BA,BTC-USD,GC=F,MSFT,AMC,BA,BTC-USD,GC=F,MSFT,AMC,BA,BTC-USD,GC=F,MSFT,AMC,BA,BTC-USD,GC=F,MSFT,AMC,BA,BTC-USD,GC=F,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,39.900001525878906,128.64999389648438,9951.5185546875,1721.800048828125,177.0797119140625,39.900001525878906,128.64999389648438,9951.5185546875,1721.800048828125,183.60000610351562,41.79999923706055,130.7100067138672,9992.6640625,1721.800048828125,184.5500030517578,39.5,122.36000061035156,9138.322265625,1685.5999755859375,182.5800018310547,40.099998474121094,122.80999755859375,9261.8955078125,1686.199951171875,184.1699981689453,410580.0,29525000.0,61112700562,853.0,28316000.0
2020-05-08,41.0,133.44000244140625,9842.666015625,1709.9000244140625,178.121337890625,41.0,133.44000244140625,9842.666015625,1709.9000244140625,184.67999267578125,42.20000076293945,135.5500030517578,9996.7431640625,1728.9000244140625,185.0,40.400001525878906,131.55999755859375,9767.1728515625,1703.800048828125,183.36000061035156,41.400001525878906,132.57000732421875,9936.162109375,1726.199951171875,184.97999572753906,357120.0,22695700.0,51780748042,330.0,30877800.0
2020-05-09,,,9593.896484375,,,,,9593.896484375,,,,,9913.86328125,,,,,9580.64453125,,,,,9840.90625,,,,,46566121841,,
2020-05-10,,,8756.4306640625,,,,,8756.4306640625,,,,,9595.5810546875,,,,,8395.107421875,,,,,9591.1689453125,,,,,63325279337,,
2020-05-11,53.20000076293945,128.91000366210938,8601.7958984375,1695.300048828125,180.10818481445312,53.20000076293945,128.91000366210938,8601.7958984375,1695.300048828125,186.74000549316406,64.0999984741211,131.0,9033.470703125,1704.5,187.50999450683594,48.900001525878906,127.94999694824219,8374.3232421875,1690.199951171875,182.85000610351562,64.0,130.9199981689453,8755.53515625,1702.300048828125,183.14999389648438,10655330.0,20055400.0,57119858802,749.0,30892700.0
2020-05-12,51.20000076293945,125.22000122070312,8804.4775390625,1704.4000244140625,176.02842712402344,51.20000076293945,125.22000122070312,8804.4775390625,1704.4000244140625,182.50999450683594,58.400001525878906,133.1199951171875,8949.8984375,1713.0999755859375,187.0399932861328,49.099998474121094,125.19999694824219,8569.6435546875,1699.300048828125,182.3000030517578,57.70000076293945,129.72000122070312,8610.3857421875,1699.300048828125,186.8000030517578,1968190.0,22579000.0,42142717533,324.0,32038200.0
2020-05-13,46.0,121.5,9269.9873046875,1713.9000244140625,173.36643981933594,46.0,121.5,9269.9873046875,1713.9000244140625,179.75,50.29999923706055,125.06999969482422,9317.87890625,1721.300048828125,184.0500030517578,45.099998474121094,119.33000183105469,8805.3876953125,1701.9000244140625,176.5399932861328,50.20000076293945,125.0,8805.3876953125,1702.0,182.5500030517578,1043340.0,26002000.0,45558144023,431.0,44711500.0
2020-05-14,45.5,122.5199966430664,9733.7216796875,1738.0999755859375,174.1187286376953,45.5,122.5199966430664,9733.7216796875,1738.0999755859375,180.52999877929688,46.5,122.61000061035156,9793.2685546875,1743.0999755859375,180.69000244140625,40.79999923706055,113.88999938964844,9255.03515625,1720.5,175.67999267578125,42.5,118.9800033569336,9271.3291015625,1724.300048828125,177.5399932861328,592050.0,37499200.0,56426907637,672.0,41873900.0
2020-05-15,45.20000076293945,120.0,9328.197265625,1753.4000244140625,176.6553497314453,45.20000076293945,120.0,9328.197265625,1753.4000244140625,183.16000366210938,46.20000076293945,121.88999938964844,9755.828125,1753.4000244140625,187.05999755859375,44.400001525878906,117.77999877929688,9261.3984375,1739.699951171875,177.0,44.70000076293945,118.33000183105469,9734.291015625,1739.699951171875,179.05999755859375,348320.0,26756800.0,48158802327,719.0,46610400.0
2020-05-16,,,9377.013671875,,,,,9377.013671875,,,,,9564.205078125,,,,,9260.6943359375,,,,,9333.240234375,,,,,36164766408,,
2020-05-17,,,9670.7392578125,,,,,9670.7392578125,,,,,9823.001953125,,,,,9349.5458984375,,,,,9374.9296875,,,,,40084250663,,
2020-05-18,47.20000076293945,135.44000244140625,9726.5751953125,1731.800048828125,178.34320068359375,47.20000076293945,135.44000244140625,9726.5751953125,1731.800048828125,184.91000366210938,49.29999923706055,136.1999969482422,9906.0302734375,1770.5,186.1999969482422,46.29999923706055,125.80000305175781,9570.359375,1731.800048828125,183.9600067138672,48.0,126.18000030517578,9675.6953125,1755.699951171875,185.75,603690.0,43781800.0,41827139896,229.0,35264500.0
2020-05-19,45.599998474121094,130.44000244140625,9729.0380859375,1744.199951171875,177.10862731933594,45.599998474121094,130.44000244140625,9729.0380859375,1744.199951171875,183.6300048828125,49.79999923706055,137.0399932861328,9836.0478515625,1749.5,186.60000610351562,45.0,130.27999877929688,9539.6240234375,1744.199951171875,183.49000549316406,48.20000076293945,137.0,9727.0634765625,1744.199951171875,185.02999877929688,492980.0,32373000.0,39254288955,167.0,26799100.0
2020-05-20,46.599998474121094,133.32000732421875,9522.9814453125,1750.5999755859375,179.5652618408203,46.599998474121094,133.32000732421875,9522.9814453125,1750.5999755859375,185.66000366210938,47.5,135.4499969482422,9804.7939453125,1752.0999755859375,185.85000610351562,45.900001525878906,131.30999755859375,9447.201171875,1745.5999755859375,183.94000244140625,46.900001525878906,133.27000427246094,9725.3291015625,1751.5999755859375,184.80999755859375,348950.0,21835500.0,36546239703,16.0,31261300.0
2020-05-21,46.29999923706055,139.0,9081.76171875,1720.5,177.40846252441406,46.29999923706055,139.0,9081.76171875,1720.5,183.42999267578125,47.900001525878906,144.24000549316406,9555.2421875,1746.800048828125,186.6699981689453,45.5,136.14999389648438,8869.9306640625,1720.5,183.2899932861328,46.79999923706055,137.0,9522.740234375,1746.800048828125,185.39999389648438,455500.0,48263900.0,39326160532,528.0,29119500.0
2020-05-22,45.79999923706055,137.52999877929688,9182.5771484375,1734.5999755859375,177.48583984375,45.79999923706055,137.52999877929688,9182.5771484375,1734.5999755859375,183.50999450683594,46.79999923706055,141.0800018310547,9232.9365234375,1734.5999755859375,184.4600067138672,45.599998474121094,135.77999877929688,9008.638671875,1726.5999755859375,182.5399932861328,46.599998474121094,141.00999450683594,9080.3349609375,1726.5999755859375,183.19000244140625,240880.0,21098800.0,29810773699,6.0,20826900.0
2020-05-23,,,9209.287109375,,,,,9209.287109375,,,,,9302.501953125,,,,,9118.1083984375,,,,,9185.0625,,,,,27727866812,,
2020-05-24,,,8790.3681640625,,,,,8790.3681640625,,,,,9288.404296875,,,,,8787.2509765625,,,,,9212.283203125,,,,,32518803300,,
2020-05-25,,,8906.9345703125,,,,,8906.9345703125,,,,,8951.005859375,,,,,8719.66796875,,,,,8786.107421875,,,,,31288157264,,
2020-05-26,51.099998474121094,144.72999572753906,8835.052734375,1704.800048828125,175.60952758789062,51.099998474121094,144.72999572753906,8835.052734375,1704.800048828125,181.57000732421875,51.400001525878906,145.91000366210938,8991.9677734375,1726.4000244140625,186.5,47.0,142.61000061035156,8757.2939453125,1704.800048828125,181.10000610351562,48.0,145.2100067138672,8909.5859375,1726.4000244140625,186.33999633789062,886410.0,30338300.0,29584186947,39.0,36073600.0
2020-05-27,56.0,149.52000427246094,9181.017578125,1710.300048828125,175.84164428710938,56.0,149.52000427246094,9181.017578125,1710.300048828125,181.80999755859375,56.5,149.64999389648438,9203.3203125,1710.300048828125,181.99000549316406,51.099998474121094,141.24000549316406,8834.1572265625,1685.5999755859375,176.60000610351562,54.79999923706055,149.13999938964844,8837.380859375,1685.5999755859375,180.1999969482422,786240.0,32799900.0,32740536902,137416.0,39517100.0
2020-05-28,50.70000076293945,149.82000732421875,9525.7509765625,1713.300048828125,175.44509887695312,50.70000076293945,149.82000732421875,9525.7509765625,1713.300048828125,181.39999389648438,56.79999923706055,156.6999969482422,9546.3193359375,1727.800048828125,184.14999389648438,50.20000076293945,149.0500030517578,9148.45703125,1705.0,180.3800048828125,56.5,156.10000610351562,9184.9453125,1709.300048828125,180.74000549316406,659020.0,34734300.0,34367073114,23355.0,33810200.0
2020-05-29,51.29999923706055,145.85000610351562,9439.1240234375,1736.9000244140625,177.234375,51.29999923706055,145.85000610351562,9439.1240234375,1736.9000244140625,183.25,53.79999923706055,152.0,9573.6669921875,1738.300048828125,184.27000427246094,48.29999923706055,142.94000244140625,9379.3388671875,1715.0999755859375,180.41000366210938,50.0,145.3000030517578,9528.35546875,1718.800048828125,182.72999572753906,515300.0,33853900.0,32896642044,1526.0,42130400.0
2020-05-30,,,9700.4140625,,,,,9700.4140625,,,,,9704.0302734375,,,,,9366.7294921875,,,,,9438.9140625,,,,,32722975141,,
2020-05-31,,,9461.05859375,,,,,9461.05859375,,,,,9700.34375,,,,,9432.296875,,,,,9700.10546875,,,,,27773290299,,
2020-06-01,53.099998474121094,151.38999938964844,10167.2685546875,1737.800048828125,176.8281707763672,53.099998474121094,151.38999938964844,10167.2685546875,1737.800048828125,182.8300018310547,53.70000076293945,153.5500030517578,10199.5654296875,1747.0,183.0,50.20000076293945,144.5500030517578,9450.8994140625,1727.0999755859375,181.4600067138672,50.29999923706055,145.4499969482422,9463.60546875,1740.4000244140625,182.5399932861328,391310.0,27127300.0,35198901068,871.0,22622400.0
2020-06-02,55.900001525878906,153.30999755859375,9529.8037109375,1725.199951171875,178.83990478515625,55.900001525878906,153.30999755859375,9529.8037109375,1725.199951171875,184.91000366210938,56.5,155.85000610351562,10182.3408203125,1745.5,185.0,53.29999923706055,151.80999755859375,9460.5712890625,1721.800048828125,181.35000610351562,53.5,154.0,10162.9736328125,1743.0,184.25,687780.0,24780500.0,39137252109,741.0,30794600.0
2020-06-03,54.5,173.16000366210938,9656.7177734375,1697.800048828125,179.27508544921875,54.5,173.16000366210938,9656.7177734375,1697.800048828125,185.36000061035156,59.900001525878906,173.77999877929688,9682.859375,1726.300048828125,185.94000244140625,50.900001525878906,155.49000549316406,9471.8466796875,1684.5,183.5800018310547,52.70000076293945,157.10000610351562,9533.7607421875,1726.300048828125,184.82000732421875,1535370.0,66486400.0,25007459262,2755.0,27311000.0
2020-06-04,53.79999923706055,184.3000030517578,9800.63671875,1718.9000244140625,176.9152069091797,53.79999923706055,184.3000030517578,9800.63671875,1718.9000244140625,182.9199981689453,54.0,188.60000610351562,9887.6103515625,1718.9000244140625,185.83999633789062,50.0,177.39999389648438,9525.2470703125,1694.5,182.3000030517578,51.70000076293945,181.27999877929688,9655.8544921875,1694.5,184.3000030517578,857260.0,67155600.0,25921805072,807.0,28761800.0
2020-06-05,59.099998474121094,205.42999267578125,9665.533203125,1676.199951171875,181.05471801757812,59.099998474121094,205.42999267578125,9665.533203125,1676.199951171875,187.1999969482422,61.5,218.7899932861328,9869.2373046875,1711.800048828125,187.72999572753906,56.400001525878906,197.36000061035156,9663.216796875,1668.5999755859375,182.00999450683594,57.79999923706055,205.0,9800.2158203125,1711.800048828125,182.6199951171875,924090.0,99846000.0,23509628646,1502.0,39893600.0
2020-06-06,,,9653.6796875,,,,,9653.6796875,,,,,9773.431640625,,,,,9591.0244140625,,,,,9664.904296875,,,,,20438419222,,
2020-06-07,,,9758.8525390625,,,,,9758.8525390625,,,,,9768.498046875,,,,,9458.150390625,,,,,9653.0029296875,,,,,25015250846,,
2020-06-08,64.5,230.5,9771.4892578125,1698.300048828125,182.17666625976562,64.5,230.5,9771.4892578125,1698.300048828125,188.36000061035156,68.4000015258789,234.1999969482422,9782.306640625,1699.4000244140625,188.5500030517578,61.70000076293945,218.92999267578125,9675.8857421875,1675.9000244140625,184.44000244140625,62.70000076293945,222.94000244140625,9760.0634765625,1679.0999755859375,185.94000244140625,858710.0,80902800.0,21486346312,587.0,33211600.0
2020-06-09,59.900001525878906,216.74000549316406,9795.7001953125,1714.699951171875,183.56936645507812,59.900001525878906,216.74000549316406,9795.7001953125,1714.699951171875,189.8000030517578,61.900001525878906,227.0,9836.369140625,1720.9000244140625,190.6999969482422,55.599998474121094,213.0800018310547,9664.7197265625,1692.0,187.25999450683594,61.0,222.13999938964844,9774.3603515625,1694.5999755859375,188.0,739430.0,66688700.0,23717842783,690.0,29783900.0
2020-06-10,62.900001525878906,203.41000366210938,9870.0947265625,1713.300048828125,190.3782501220703,62.900001525878906,203.41000366210938,9870.0947265625,1713.300048828125,196.83999633789062,73.5,213.02999877929688,9908.896484375,1740.800048828125,198.52000427246094,62.79999923706055,197.39999389648438,9728.291015625,1711.9000244140625,191.00999450683594,73.0,211.1699981689453,9794.119140625,1716.0999755859375,191.1300048828125,1532260.0,90384900.0,25706567601,718.0,43872300.0
2020-06-11,51.70000076293945,170.0,9321.78125,1732.0,180.1552734375,51.70000076293945,170.0,9321.78125,1732.0,186.27000427246094,56.5,192.17999267578125,9938.2978515625,1744.0999755859375,195.75999450683594,50.0,166.00999450683594,9263.0693359375,1720.0,186.07000732421875,55.29999923706055,179.35000610351562,9870.078125,1737.199951171875,193.1300048828125,917940.0,103212800.0,30247143440,347.0,52854700.0
2020-06-12,58.900001525878906,189.50999450683594,9480.84375,1729.300048828125,181.5769805908203,58.900001525878906,189.50999450683594,9480.84375,1729.300048828125,187.74000549316406,59.29999923706055,191.3000030517578,9540.4658203125,1743.0,191.72000122070312,52.20000076293945,176.25999450683594,9285.8515625,1724.9000244140625,185.17999267578125,56.900001525878906,187.14999389648438,9320.6904296875,1724.9000244140625,190.5399932861328,735290.0,89550100.0,22610564515,318.0,43373600.0
2020-06-13,,,9475.27734375,,,,,9475.27734375,,,,,9493.2119140625,,,,,9396.009765625,,,,,9480.7353515625,,,,,17564322315,,
2020-06-14,,,9386.7880859375,,,,,9386.7880859375,,,,,9482.2705078125,,,,,9347.59375,,,,,9477.5537109375,,,,,18991732746,,
2020-06-15,58.0,190.94000244140625,9450.7021484375,1720.300048828125,182.73760986328125,58.0,190.94000244140625,9450.7021484375,1720.300048828125,188.94000244140625,59.29999923706055,193.22999572753906,9504.8603515625,1730.0,190.82000732421875,53.0,175.88999938964844,8990.17578125,1703.300048828125,184.00999450683594,54.20000076293945,177.17999267578125,9386.03515625,1730.0,184.5800018310547,554140.0,78612900.0,26699704768,188.0,32770200.0
2020-06-16,55.599998474121094,197.77000427246094,9538.0244140625,1729.5999755859375,187.215576171875,55.599998474121094,197.77000427246094,9538.0244140625,1729.5999755859375,193.57000732421875,60.599998474121094,208.3000030517578,9579.4306640625,1729.5999755859375,195.5800018310547,55.0,192.60000610351562,9400.4453125,1722.4000244140625,191.4600067138672,60.20000076293945,207.14999389648438,9454.2666015625,1726.300048828125,192.88999938964844,591190.0,76496900.0,21565537209,22.0,42556700.0
2020-06-17,54.20000076293945,192.5399932861328,9480.2548828125,1729.199951171875,187.8636016845703,54.20000076293945,192.5399932861328,9480.2548828125,1729.199951171875,194.24000549316406,56.29999923706055,196.42999267578125,9540.4228515625,1729.199951171875,196.32000732421875,53.099998474121094,191.25,9327.33984375,1714.699951171875,193.69000244140625,54.099998474121094,194.52000427246094,9533.7841796875,1714.699951171875,195.02999877929688,303080.0,53085400.0,20177709879,51.0,25687800.0
2020-06-18,56.29999923706055,192.2899932861328,9411.8408203125,1724.800048828125,189.8753204345703,56.29999923706055,192.2899932861328,9411.8408203125,1724.800048828125,196.32000732421875,57.20000076293945,198.02999877929688,9482.7822265625,1734.0999755859375,196.49000549316406,53.400001525878906,187.1999969482422,9328.3955078125,1717.300048828125,194.0,53.5,188.24000549316406,9481.5673828125,1730.5,194.0,561970.0,60849900.0,17770083003,110.0,23061600.0
2020-06-19,55.20000076293945,187.02000427246094,9288.0185546875,1745.9000244140625,188.7437744140625,55.20000076293945,187.02000427246094,9288.0185546875,1745.9000244140625,195.14999389648438,62.5,197.9600067138672,9440.8759765625,1750.699951171875,199.2899932861328,54.599998474121094,184.57000732421875,9274.2958984375,1723.5,194.3699951171875,62.0,197.89999389648438,9410.2939453125,1723.699951171875,198.58999633789062,1313740.0,67262100.0,19632223107,1329.0,44441100.0
2020-06-20,,,9332.3408203125,,,,,9332.3408203125,,,,,9394.9716796875,,,,,9247.3798828125,,,,,9290.9599609375,,,,,17130541557,,
2020-06-21,,,9303.6298828125,,,,,9303.6298828125,,,,,9401.107421875,,,,,9300.4306640625,,,,,9330.9267578125,,,,,15324301169,,
2020-06-22,53.29999923706055,188.52000427246094,9648.7177734375,1756.699951171875,193.98582458496094,53.29999923706055,188.52000427246094,9648.7177734375,1756.699951171875,200.57000732421875,54.79999923706055,188.6999969482422,9655.0732421875,1767.5999755859375,200.75999450683594,52.099998474121094,181.89999389648438,9296.8720703125,1750.5,195.22999572753906,54.79999923706055,184.55999755859375,9300.9150390625,1755.199951171875,195.7899932861328,441280.0,53901500.0,21104009514,1356.0,32818900.0
2020-06-23,51.0,187.8800048828125,9629.658203125,1772.0999755859375,195.2818145751953,51.0,187.8800048828125,9629.658203125,1772.0999755859375,201.91000366210938,54.0,190.1199951171875,9670.541015625,1776.300048828125,203.9499969482422,50.400001525878906,183.5500030517578,9547.2470703125,1754.199951171875,201.42999267578125,53.70000076293945,189.3000030517578,9644.076171875,1755.4000244140625,202.08999633789062,569930.0,50281300.0,17006433272,666.0,30917400.0
2020-06-24,47.900001525878906,176.69000244140625,9313.6103515625,1765.800048828125,191.34544372558594,47.900001525878906,176.69000244140625,9313.6103515625,1765.800048828125,197.83999633789062,51.20000076293945,185.1999969482422,9680.3671875,1783.0999755859375,203.25,45.099998474121094,176.07000732421875,9278.2333984375,1764.5,196.55999755859375,49.900001525878906,183.61000061035156,9632.1494140625,1778.300048828125,201.60000610351562,810410.0,56534800.0,18961716076,961.0,36740600.0
2020-06-25,42.70000076293945,174.8800048828125,9264.8134765625,1762.0999755859375,193.76332092285156,42.70000076293945,174.8800048828125,9264.8134765625,1762.0999755859375,200.33999633789062,45.900001525878906,177.5,9340.1611328125,1764.800048828125,200.61000061035156,41.70000076293945,169.58999633789062,9095.32421875,1759.800048828125,195.47000122070312,45.70000076293945,169.8699951171875,9314.126953125,1761.699951171875,197.8000030517578,825140.0,57335700.0,18616048626,207.0,27803900.0
2020-06-26,41.79999923706055,170.00999450683594,9162.91796875,1772.5,189.88499450683594,41.79999923706055,170.00999450683594,9162.91796875,1772.5,196.3300018310547,46.900001525878906,173.85000610351562,9310.5166015625,1772.5,199.88999938964844,41.5,167.60000610351562,9101.73828125,1764.699951171875,194.8800048828125,42.599998474121094,173.4199981689453,9260.9951171875,1766.0,199.72999572753906,560100.0,50644400.0,18341465837,640.0,54675800.0
2020-06-27,,,9045.390625,,,,,9045.390625,,,,,9207.810546875,,,,,8998.216796875,,,,,9167.82421875,,,,,17273093144,,
2020-06-28,,,9143.58203125,,,,,9143.58203125,,,,,9197.546875,,,,,8975.525390625,,,,,9048.4609375,,,,,14560870760,,
2020-06-29,44.20000076293945,194.49000549316406,9190.8544921875,1774.800048828125,191.92575073242188,44.20000076293945,194.49000549316406,9190.8544921875,1774.800048828125,198.44000244140625,44.400001525878906,194.5,9237.5732421875,1780.199951171875,198.52999877929688,37.5,176.27000427246094,9041.8759765625,1774.300048828125,193.5500030517578,39.099998474121094,181.0,9140.029296875,1779.800048828125,195.77999877929688,932160.0,78499900.0,16460547078,584.0,26701600.0
2020-06-30,42.900001525878906,183.3000030517578,9137.9931640625,1793.0,196.82928466796875,42.900001525878906,183.3000030517578,9137.9931640625,1793.0,203.50999450683594,43.599998474121094,188.49000549316406,9217.8359375,1793.199951171875,204.39999389648438,42.099998474121094,180.3800048828125,9084.837890625,1774.4000244140625,197.74000549316406,43.400001525878906,188.02000427246094,9185.5810546875,1777.300048828125,197.8800048828125,365340.0,65493100.0,15735797744,986.0,34310300.0
2020-07-01,45.70000076293945,180.32000732421875,9228.3251953125,1773.199951171875,197.9802703857422,45.70000076293945,180.32000732421875,9228.3251953125,1773.199951171875,204.6999969482422,46.0,190.61000061035156,9309.7548828125,1798.0,206.35000610351562,42.599998474121094,180.0399932861328,9104.7353515625,1765.800048828125,201.77000427246094,42.599998474121094,185.8800048828125,9145.9853515625,1793.5999755859375,203.13999938964844,491450.0,49036700.0,15971550355,331.0,32061200.0
2020-07-02,45.29999923706055,180.80999755859375,9123.41015625,1784.0,199.48904418945312,45.29999923706055,180.80999755859375,9123.41015625,1784.0,206.25999450683594,46.900001525878906,187.7899932861328,9274.962890625,1784.0,208.02000427246094,44.70000076293945,180.42999267578125,9036.623046875,1768.699951171875,205.0,46.900001525878906,185.5800018310547,9231.1396484375,1773.4000244140625,205.67999267578125,390840.0,41792300.0,16338916796,215.0,29315800.0
2020-07-03,,,9087.3037109375,,,,,9087.3037109375,,,,,9202.3447265625,,,,,9058.794921875,,,,,9124.8427734375,,,,,13078970999,,
2020-07-04,,,9132.48828125,,,,,9132.48828125,,,,,9183.2958984375,,,,,9053.6298828125,,,,,9084.2333984375,,,,,12290528515,,
2020-07-05,,,9073.9423828125,,,,,9073.9423828125,,,,,9162.18359375,,,,,8977.015625,,,,,9126.0908203125,,,,,12903406143,,
2020-07-06,42.79999923706055,187.91000366210938,9375.474609375,1788.5,203.7832794189453,42.79999923706055,187.91000366210938,9375.474609375,1788.5,210.6999969482422,46.400001525878906,189.36000061035156,9375.474609375,1790.0999755859375,211.1300048828125,41.29999923706055,181.60000610351562,9058.6640625,1788.199951171875,208.08999633789062,46.20000076293945,184.52000427246094,9072.849609375,1788.199951171875,208.8300018310547,548970.0,49471700.0,17889263252,172.0,31897600.0
2020-07-07,41.29999923706055,178.8800048828125,9252.27734375,1804.199951171875,201.41371154785156,41.29999923706055,178.8800048828125,9252.27734375,1804.199951171875,208.25,42.900001525878906,185.07000732421875,9360.6171875,1804.199951171875,214.6699981689453,40.79999923706055,178.64999389648438,9201.8154296875,1783.300048828125,207.99000549316406,41.79999923706055,185.07000732421875,9349.1611328125,1789.300048828125,210.4499969482422,266760.0,37105300.0,13839652595,751.0,33600700.0
2020-07-08,44.29999923706055,180.0800018310547,9428.3330078125,1815.5,205.84336853027344,44.29999923706055,180.0800018310547,9428.3330078125,1815.5,212.8300018310547,45.20000076293945,181.5800018310547,9450.3359375,1817.9000244140625,213.25999450683594,42.0,175.50999450683594,9249.5,1801.5,208.69000244140625,44.900001525878906,179.0500030517578,9253.0205078125,1801.5,210.07000732421875,558680.0,38116200.0,19702359883,209.0,33600000.0
2020-07-09,45.70000076293945,173.27999877929688,9277.9677734375,1799.199951171875,207.284423828125,45.70000076293945,173.27999877929688,9277.9677734375,1799.199951171875,214.32000732421875,46.0,180.75,9431.37890625,1819.800048828125,216.3800048828125,41.79999923706055,172.80999755859375,9234.9990234375,1799.199951171875,211.47000122070312,44.79999923706055,179.6699981689453,9427.994140625,1816.0999755859375,216.3300018310547,422570.0,33514500.0,18000702524,396.0,33121700.0
2020-07-10,46.0,178.44000244140625,9278.8076171875,1798.199951171875,206.65577697753906,46.0,178.44000244140625,9278.8076171875,1798.199951171875,213.6699981689453,46.0,179.3300018310547,9287.4716796875,1805.5,214.0800018310547,43.79999923706055,169.75,9118.001953125,1797.699951171875,211.0800018310547,43.900001525878906,171.6999969482422,9273.357421875,1805.5,213.6199951171875,330610.0,40955600.0,16860035605,236.0,26177600.0
2020-07-11,,,9240.3466796875,,,,,9240.3466796875,,,,,9293.5322265625,,,,,9199.4853515625,,,,,9277.51171875,,,,,13249910444,,
2020-07-12,,,9276.5,,,,,9276.5,,,,,9319.4189453125,,,,,9197.4501953125,,,,,9241.0546875,,,,,14452361907,,
2020-07-13,42.599998474121094,175.64999389648438,9243.6142578125,1811.0,200.27244567871094,42.599998474121094,175.64999389648438,9243.6142578125,1811.0,207.07000732421875,48.20000076293945,183.25,9306.4052734375,1811.0,215.8000030517578,42.5,174.36000061035156,9224.29296875,1805.0,206.5,47.599998474121094,180.1999969482422,9277.205078125,1805.0,214.47999572753906,446480.0,43364700.0,17519821266,164.0,38135600.0
2020-07-14,42.20000076293945,179.9600067138672,9243.2138671875,1810.5999755859375,201.5104522705078,42.20000076293945,179.9600067138672,9243.2138671875,1810.5999755859375,208.35000610351562,42.70000076293945,181.3000030517578,9283.841796875,1811.5,208.85000610351562,41.0,173.41000366210938,9171.6611328125,1791.0,202.02999877929688,42.5,177.0,9238.703125,1791.0,206.1300048828125,329140.0,39256200.0,18085038362,339.0,37591800.0
2020-07-15,45.0,187.94000244140625,9192.8369140625,1811.4000244140625,201.21058654785156,45.0,187.94000244140625,9192.8369140625,1811.4000244140625,208.0399932861328,45.79999923706055,189.52999877929688,9275.3251953125,1813.5,211.3300018310547,42.20000076293945,181.25,9171.93359375,1806.0999755859375,205.02999877929688,43.70000076293945,185.5399932861328,9241.8974609375,1806.0999755859375,209.55999755859375,483070.0,48044800.0,15844731575,167.0,32179400.0
2020-07-16,43.79999923706055,178.6999969482422,9132.2275390625,1798.699951171875,197.225830078125,43.79999923706055,178.6999969482422,9132.2275390625,1798.699951171875,203.9199981689453,44.79999923706055,184.58999633789062,9214.3125,1810.9000244140625,205.6999969482422,43.099998474121094,177.33999633789062,9088.947265625,1794.300048828125,202.30999755859375,43.29999923706055,184.32000732421875,9191.98046875,1810.9000244140625,205.39999389648438,199750.0,35050000.0,15713967523,146.0,29940700.0
2020-07-17,42.70000076293945,175.66000366210938,9151.392578125,1808.300048828125,196.219970703125,42.70000076293945,175.66000366210938,9151.392578125,1808.300048828125,202.8800048828125,43.70000076293945,181.10000610351562,9182.25390625,1810.0999755859375,205.0399932861328,42.0,175.5500030517578,9089.2021484375,1798.5,201.38999938964844,43.599998474121094,178.41000366210938,9131.8125,1798.5,204.47000122070312,210170.0,26170500.0,13944570749,24.0,31635300.0
2020-07-18,,,9159.0400390625,,,,,9159.0400390625,,,,,9230.9833984375,,,,,9100.82421875,,,,,9151.18359375,,,,,12252601475,,
2020-07-19,,,9185.8173828125,,,,,9185.8173828125,,,,,9201.3984375,,,,,9097.6328125,,,,,9158.005859375,,,,,12939002784,,
2020-07-20,41.5,174.4199981689453,9164.2314453125,1815.9000244140625,204.65374755859375,41.5,174.4199981689453,9164.2314453125,1815.9000244140625,211.60000610351562,42.29999923706055,176.57000732421875,9214.2705078125,1817.300048828125,212.3000030517578,40.70000076293945,171.6199951171875,9137.509765625,1807.0,203.00999450683594,42.099998474121094,175.1300048828125,9187.220703125,1807.0,205.0,239310.0,25294300.0,13755604146,89.0,36884800.0
2020-07-21,41.5,178.6300048828125,9374.8876953125,1842.4000244140625,201.89727783203125,41.5,178.6300048828125,9374.8876953125,1842.4000244140625,208.75,42.400001525878906,182.64999389648438,9407.2626953125,1842.4000244140625,213.94000244140625,40.79999923706055,176.75,9149.3896484375,1822.0,208.02999877929688,41.5,178.42999267578125,9162.5146484375,1822.0,213.66000366210938,192590.0,40740500.0,18069581956,117.0,37990400.0
2020-07-22,40.29999923706055,179.7899932861328,9525.36328125,1864.0999755859375,204.79879760742188,40.29999923706055,179.7899932861328,9525.36328125,1864.0999755859375,211.75,41.70000076293945,182.9499969482422,9530.5185546875,1867.0,212.3000030517578,40.0,175.38999938964844,9319.6533203125,1854.699951171875,208.38999938964844,41.0,176.42999267578125,9375.080078125,1858.0999755859375,209.1999969482422,279880.0,29790300.0,16532254884,213.0,49605700.0
2020-07-23,40.599998474121094,176.4499969482422,9581.072265625,1889.0999755859375,195.89111328125,40.599998474121094,176.4499969482422,9581.072265625,1889.0999755859375,202.5399932861328,41.79999923706055,182.5,9610.2470703125,1890.300048828125,210.9199981689453,40.0,175.4199981689453,9483.00390625,1868.5,202.14999389648438,40.79999923706055,178.0,9527.1416015625,1868.699951171875,207.19000244140625,361430.0,29587200.0,18146399002,133.0,67457000.0
